,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
171,tack,california,life,issu,senatordurbin,five,articl,law,a…,million,major,"—

retir",parkland,brett,death,silenc,overlook,control,protect,anti,spoke,antitransgend,gary26298219,chicago’,coward,scriptur,tuesday,plead,appreci,davidhogg111,bullet,young,vi…,dc,cover,american,troublehead99,nra,threat,opinion,judicialwatch,victim,govraimondo,,dickturbin,😂😂😂😂,styx666offici,today,chicago,violenc
172,saracarterdc,tooshy01,bullet,silenc,plead,initi,control,chi,town,die,shouldnt,innoc,kati,katiecour,dem,become…,notesfromhel,hate,safeti,"cages
fake…","more
babi","humanity
no",o…,w…,fact,h…,prevent,polit,american,mentalhealth,domest,victim,write,school,aren’t,mental,canada,senatordurbin,increas,america,jeffsess,sensass,violenc,gun,nra,luv,bot,go,,true
173,grappl,suntim,strict,leav,plead,discuss,purpos,chicago…,equival,amarch4ourl,davidhogg111,pollackhunt,amex,hum…,"toes
how",citi,victim,gun,encourag,corp,gov,requir,littl,respond,that…,doesnt,serious,votelucymcbath,delmont,johnson,pegmclaugh,confin,explos,toronto,post,control,victim…,consid,senatedem,durbin,gop,democrat,violenc,bullet,prevent,enough,fmlinkgroupllc,"dick
lol",chicago,senatordurbin
174,control,ban,strictest,oh,promote…,alyssamilano,realiz,terro…,homegrown,hate,law,moron,fault,countri,has…,injustic,deryneisha,ex,end,d…,answer,chrisloesch,march,dick,did…,"hack
alway","was
alway",death,obama,realjameswood,gun,lulubelle56,senatordurbin,durbin,widezmsp,premot,senseless,davidhogg111,amarch4ourl,chicago,violenc,jamieleecurti,notesfromhel,,victim,star,enact,marchforourl,agenda,brother
175,turn,v…,short,black,mar,owe,stephenk,political…,seek,realtylerz,heartbreak,firearm,1032shotsfir,plagu,bullet,second,stop,happen,everi,prison,dem,decad,public,hillari,issu,senatordurbin,articl,democrat,wall,johnstown,150k,far,violenc,👏👏👏,law,,stand,anti,children,chicago,bruh,prevent,10127,nra,realjameswood,gun,clearli,thisisu,christian,fredguttenberg
176,realjameswood,mistreat,mommi,daddy…,onpoli,topoli,psychopath,archiv,democrat,law,,march,intellig,teach,hypocrisi,likelihood,❤️,especi,98,decreas,mass,markamodeinv2,deanhel,sendeanhel,crimin,honor,shoot,american,accus,alive🙏🏼,lailamelendez,nra,issu,dloesch,militia,regul,smh,senatordurbin,gun,slow,prevent,suicid,firearm,end,dick,levi,chicago,🤦🏽‍♂️👇🏽,violenc,pretti
177,thought,nra,id,choos,underrepres,nikkifortson,"murders

th",article…,semiauto,lindseytann,tran,terf,d…,alright,scarier,ttrebb,problem,partner,reform,kill,ban,dem,m°therf♤cker,"society

y",agreement,reneehoagenson,schoolcraft4mo,munzinger4mo,care,shoot,protect,polit,jack,messiah,law,buddi,republican,violenc,senatordurbin,torontostar,victim,viol,gun,citi,,joecressi,chicago,weekend,idiot,america
178,davidhogg111,marcorubio,promis,terrorist,antifa,waaayi,“most”,momsdemand,senseless,shitti,blublizzard2018,artic…,thebabygorilla,long,johnfeinblatt,there,what,senatorcollin,issu,scari,gamer,problem,protect,act,multipl,pleas,racism,panel,violenc,fix,gun,byliter,95sport,leader,marxist,america,gang,😒😒😒free,cah,uuut,garden,threaten,"between

get",democrat,propos,senat,chicago,lisamurkowski,,kavanaugh
179,outsid,commun,snide,soulless,punch,advoc,prevent,the…,momsdemand,stop,littlwritergirl,peo…,briankarem,out…,live,lauraloom,seem,kill,hundr,uncomfort,sneak,☹️,nyamarquez,america,wintersparv,msfrankreynold,honor,drdisrespect,"
gun",law,fredguttenberg,violenc,caus,dana,suicid,30000,quot,nra,pastorwest,except,die,problem,dloesch,“he,chicago,dc,gun,bravo,levi,
180,hall,act,radic,arrest,student,t…,suicid,right,friend’,donat,atrisk,reform,joke,merica,senat,gang,wexton,jennif,momsdemand,especi,footbal,dloesch,militari,chicago,hurt,senatordurbin,bol,restupju,citi,d…,hey,democrat,i…,antigun,aawic,prayer,perhap,demonrat,sarah,nra,,durbin,far,dick,⁦senatordurbin⁩,dumbass,gun,drdisrespect,violenc,realdonaldtrump
181,levi,stop,blame,th…,unrel,coincid,vahn16,victim,dick…,"
you","chicago
oh",thug,done,keef,chief,liber,“but,daughter,matter,send,where,didnt,jerk,honest,30,nra,question,shooter,violenc,durbin,jame,realjameswood,s…,elect,republican,drdisrespect,zine,✊🏻,peer,gun,lupe,control,hella,gaurd,solut,"different

votedemsout2018",democrat,chicago,2a,
182,polit,buddi,lose,communit…,bleed,wors,mistak,home…,scare,lack,lucki,act,far,t…,end,unhing,perfect,jerk🙄🙄🤮🤮🤢🤢,caus,creat,ban,republican,man,levi,"speaks

cont","headline

idiot",beyond,thedemocrat,countri,control,dloesch,🕉✌🏼🎼🎸🔌,sad,prevent,chicago,reason,gun,violenc,🤣🤣🤣🤣🤣🤣🤣🤣,less,senatordurbin,dem,mine,democrat,idjut,👏👏👏👏👍👍👍😍,stopkavanaugh,gunssss,illinoi,
183,obsess,brought,cbsnew,america,msnbc,ban,knife,g…,suicid,space,holi,republican,peopl,kill,crisi,fix,mess,francisslazyk,keep,liber,oldfashionista,run,guy,senat,spin,thing,victim,anoth,embrac,changes❤️❤️,jamieleecurti,can2geterdon,nra,control,durbin,aren’t,grabber,chicago,gun,usa,dick,parkland🧐,problem,democrat,yall,aetv,nerv,vote✔,rip,jame
184,canada’,turdo,children,child,dem,affect,sorri,and…,"days
point","tv
everyon",obvious,prevent,shoot,fix,tha…,guard,crimin,leftist,democrat,maria,"point
if",liber,old,durbin,typic,there,end,littl,kidlitchat,dianezahl,vickikyriakaki,piec,republican,stick,bet,toronto,dick,"
also",eye,nra,open,correct,senatordurbin,katebogg,chicago,ignor,surpris,re👏mem👏ber👏,idiot,violenc
185,gu…,everytown,keef,“chiraq”,thefad,famili,no…,brookebcnn,torontosmayor,john,city’,maninthehoodi,abt,liber,certainti,shirt,stripe,"you
you",mcdonaldthank,sheriff,laso,arm,fix,mass,run,focu,repmaxinewat,close,its…,problem,sum,cattharmoni,philmccrackin44…,chicago,control,die,anyth,cnn,retweet,help,back🙋🏻‍♀️🙋🏽‍♂️,“dick”,durbin,mother,gun,violenc,"
donthecon",logo,,american
186,orpol,teamkat,current,use,last,gop,rosescholars2018,nationalwalkoutday,violenc,reason,also,arixali,small,werent,floor,care,us,sound,chrissalm,tarantino,racial,newscomauhq,democrat,mass,dem,crazi,an…,state,nfl,davidhogg111,sens,soul,katebrownforor,shoot,lost,victim,turd,useless,disrespect,result,to…,rip,gun,🤦🏿‍♂️,control,chicago,dick,circl,endless,
187,“come,prevent,due,problem,amarch4ourlives…,arneduncan,robertwrunci,timwsternberg,browardschool,jmihokovich,mzpolitweetz,com…,29th,5k,domest,lock,copsiv,error,happenedyour,kruser911,sug…,left,heavi,byndogehk,noth,durban,rather,pain,threaten,heal,pollackhunt,25,demograph,popul,justiceforlupito,uncl,understand,chatham,academi,solut,seem,control,gun,violenc,report,let,dick,america,chicago,anyway
188,stole,wat,wilson,shoot,cuomo,well,crime,info,commun,problem,restrict,maria,mariamillsmn,home,fear,partisan,being…,senatordurbin,violenc,stevescalis,charg,strauss,fortunemagazin,levi,leader,ceo,drdisrespect,unreal,how…,1931,“assassins”,tvusd,goh,school…,citi,everi,2a,liber,though,control,reduc,democrat,republican,law,show,respect,gun,chicago,,vidyutjammw
189,violenc,machin,jasonphilp,kids…,daughter,mileslunn,itthey,year,it’,period…,stop,gone,“look,would’v,hoe,still,creat,word,republican,talent,lovedemz129,dummi,polic,question,final,propaganda,actually…,gun,p…,misinterpret,monster,away,clarifi,change…,33000,american,lost,ladi,posit,messag,power,democrat,sound,threaten,fix,senat,nra,chicago,everi,
190,ocasio2018,domest,clearli,usa,today’,new,studi,nowthisnew,switzerland,anomali,render,trickser26,hypothesi,gun…,prison,alexoftheaura,island,🤷🏼‍♀️💁🏼‍♀️,wound,"

number",semiautomat,rifl,"report

amnesti",crisi,humanright,“chiraq”,keef,attent,chief,kid,american,912,control,minut,vehemently…,1st,counselor,grade,lebomokwena,law,stricter,violenc,less,democrat,done,gun,,chicago,havent,americafirstmedia
191,safe,doc,glad,em,drdisrespect,peek,us…,result,"citizenship
abolishice
gun",end,"nov
inpeach
an",bluewav,"1a
death","bans
death","bans
book",cut,start,dunc,"
poor",presid,excus,mayor,movi,fear,bitch,militari,billionair,deregul,naira,durbin,outraise–and,outspend–th,anti,movement,yep,repeal,plead,silenc,bullet,ain’t,violenc,gun,law,horribl,scare,nra,top,chicago,,headlin
192,black,hard,polit,ago,embarrass,thinking…,captjamest,sacbeenew,lack,basic,knowledg,peopl,what’,cousin,csmonitor,democrat,examin,irrat,pull,highli,men,elev,scare,delu…,arm,teach,systemat,violent,capflat,compar…,invas,primealxnso,oppress,lost,everyth,🇺🇸,edkrassen,pictur,pinkney,taquan,gun,pressur,heiseread,difficult,idea,control,shot,nra,,congrat
193,knife,sharp,object,frighten,nightmar,extrem,shot,vivid,charg,th…,liber,unhing,rabid,protect,injustic,inequal…,"

good",increas,nra,arm,wed…,violenc,abc,democrat,move,think,500000,domest,foxnewsresearch,kill,citi,gun,dick,word,congest,everi,blame,convict,rate,mayb,middl,east,let’,woke,up👇🏻👇🏻👇🏻,hell,republican,whore,chicago,
194,smh,calebjhul,thousand,outrag,senseless,proud,montelwilliam,peterscongress,acsosheriff,causing…,ericswalwel,tran,lightfootforchi,"trifecta

what’",motherjon,superif,support,race,call,resu…,to…,educ,victim,control,levi,nike,ford,😎🐶☮️🌊,insan,deborah31569265,bitch,fredguttenberg,unit,bullet,gop,heartless,traitor,ass,sen,checkmat,mind,dick,violenc,dana,gun,faust,yeswhat,durbin,deplor,dloesch
195,stand,kno…,arriv,"lucymcbath
tel",fred,strauss,join,dick,“control”,weapon,parti,talk,parkland,violenc,fraud,human,die…,tteegar,fairfieldu,5pm,host,commun,senatorcollin,pleas,core,omg,fredguttenberg,move,chiraq,keef,chief,race,nra,levi,gun,democrat,age,lockdown,traitor,senatordurbin,chicago,guncontrolnow,nrabloodmoney,durbin,levi’,control,stop,disconnect,idiot,dloesch
196,blab,take,polici,lo…,group,threaten,cosmopolitan,teamtrac,republican,survivor,answer,peterhorst,child,baltimor,here,dick,law,fredguttenberg,racist,go,untold,petesess,"
nrabloodmoney
voteblu",colinallredtx,senatorcollin,violenc,peac,leader,blame,nra,levi,fearless,sabobrett,,grabber,heatheredelson,congratul,indivisibleor,bravo,human,shitti,democrat,tomperez,someday,gun,cosmo,he’,jame,boycottlevistrauss,expectu
197,narr,to…,suicid,idcifuroffend,charliekirk11,tr…,johnnykickl,mollymont,citizen,murder,group,speak,control,viol…,protect,senatordurbin,hustinhupt,heartbreak,o…,firm,nra,t…,2a,gun,momsdemand,sens,"candidates
woodburyact",pond,scum,durban,victim,prevent,jeffrogstadctv,straighten,reduc,violenc,sawyerforf,respect,chicago,dick,endors,young,american,fredguttenberg,,anti,inhuman,asshat,dloesch,everytown
198,reduc,durbin,american,v…,lost,rucku,import,issu,pew,di…,victim,stop,member,clarkcountysch,report,amnestyusa,kill,prostitut,news,violenc,shoot,step,children,amnesti,soul,far,dana,loescher,control,guncontrol,amen,crisi,chicago,power,davidhoggrock,,human,frequent,david,🤔🤔🤔,fredguttenberg,gun,sad,whoa😮⭐,anklebit,destinbeach22,🤡🤡🤡🤡🤡🤡🚨🚨🚨🚨🚨🚨🚨,massshootingtrk,dloesch,endgunviol
199,ironi,senat,right,discuss,san,horribl,studi,gop,law,"supporters

impeachmaxinewaters…",proof,buy,99freemind,faithgoldi,justordinary32,polit,read,experi,nightmar…,momsdemand,"shoot
h","
liberalismisamentaldisord",senseless,crisi,commonplac,dloesch,commun,donat,violenc,solut,"song
",💕💕💕,remix,mindless,tot,liber,democrat,maxin,leitura,recomendo,go👏👏👏🇧🇼,gun,amnesti,kid,must,nra,awesom,safestand,"scary

amnesti",favor
200,decis,fact,weapon,crisi,fun,militarysty…,action,safer,give,pleas,violent…,fgc,sullivan,sully720,save,issu,victim,rid,key,march,democrat,later,stevescalis,vote,amnesti,nra,outrag,ericboehlert,ignor,republican,domest,caus,pose,perhap,walshfreedom,aw,everyon,fredguttenberg,global,g…,pstd,momsdemand,missouri,denounc,shoot,gun,comment,end,absolut,
201,threaten,tide,"bluff

take…",oversight,thx,buildthewall…,join,selfdefens,"
we",human,proud,puppet,complet,shoot,end,blame,thehil,controversi,thought,state,bad,stevescalis,"

👇🏼👇🏼👇🏼",mental,rileycoleslaw,troll,s…,democrat,twist,prayer,dloesch,chicago,crisi,joplin,fight,death,control,embarrass,wake,bs,us,everytown,🙌🏻,nra,amnestyusa,usa,american,,gun,stopkavanaugh
202,cattharmoni,expert,sens,full,man,disgust,33000,killed…,major,t…,edkrassen,citizen,citi,america,report,mass,solv,crisi,human,violenc,support,fox19,fox19tricia,fox19rob,right,legisl,common,stori,hogg,david,mouth,offend,control,rip,said,,youth,nra,ball,stopkavanaugh,local12jeff,local12,kavanaughliedunderoath,dloesch,usa,gun,stopgunviol,delmontejohnson,chicago,bow
203,democrat,dumber,politician,banlol,umlcollegeof,symposium,except,violenc,keep,chicago,american,retwe…,popul,fun,wil…,weapon,research,kid,r…,unit,expert,countri,hide,it’s…,brand6n,breakoffbetti,nbcnew,georg,soro,caus,reduc,threat,dad,"
reformnow
voreblu",human,toll,push,parkland,crisi,durbin,,control,govern,report,nra,america,gun,realdonaldtrump,dloesch,fredguttenberg
204,politotrujillo,sherrie75527742,benzkat1313,apachered45,athynz1,vickie627,bluewave2018,madnes…,rememberinnovemb,monkey,emma4chang,puls,place…,sdometh,fred,crime,profit,must,control,parkland,attack,dloesch,threaten,liber,senatorcollin,horribl,comment,dick,knife,stand,fredguttenberg,babi,thi…,trunk,eh,violenc,,chicago,human,victim,gun,hmmm,nra,uhhhwhat,durbin,hem,funer,wow,true,also
205,lucyannagray,fight,countr…,effort,die,peak,citi,frighten,2c,funer,risk,increas,co…,tough,report,firearm,fix,young,24,70smrvl,pal,statist,sure,terrymooreart,kill,stop,reduc,baltimor,champion,chicago,human,victim,fred,👍👍👍,butt,nra,fredguttenberg,control,america,turkey,mani,anoth,,notogunviol,yep,goodkidsmadc,read,kate,endgunviol,gun
206,democrat,famili,crimin,high,parent,there’,bennyjshow,view,epidem,"

2",asshol,"

checkmat","

3",daili,accus,t…,i’v,els,current,mrmclive,victim,crisi,past,attent,member,violenc,dloesch,control,chicago,america,us,solut,monthsmh,outta,fredguttenberg,agre,human,father,violent,ok,knew,baltimoreway,maga,fred,amnestyusa,,nra,gun,end,twitternewschat
207,krisbbrown,creat,member,warn,maslow,hierarchi,fundament,racism,student,prayer,thejtlewi,jt,would,violenc…,royblunt,keep,end,33000,🤷🏽‍♂️,dcexamin,protest,gop,comments…,nrcc,lust,incit,protect,ban,anymor,must,jokeas2,rennzella,local4new,crisi,fight,gu…,republican,american,piec,promot,tedcruz,crap,human,,ion,dicki,stfu,violenc,gun,dloesch
208,statist,ideas…,makada,prisonplanet,gop,energy…,imprison,pic,ownership,democrathow,mr,montelwilliam,ryiguy83,hollowsf,fuckthenra,realiti,us,address…,stevescalis,sir,rhetor,horribl,brenda06135,breitbartnew,lisamei62,fredguttenberg,amnesti,violenc,taken,voic,keep,nra,unit,state,chicago,everyon,lost,prevent,must,year,anti,nut,cdc,disagre,gun,promot,call,,word,america
209,hortonskid,human,prioriti,antenna,jame,exposedcrawl,dana,"
no",gettin,nothin,,us,simpli,frankli,"
dayenu",דַּיֵּנוּ,👏👏👏😂bravo,wood,daughter,stricter,made,mjonespirit,protect,throw,mental,against…,davidmweissman,"80
proport",victim,law,dloesch,gop,enough,drawer,crisi,blame,shoot,yea,anoth,nra,fredguttenberg,thatguyjim2,gun,death,twist,nevadajack2,reason,bitch,hero,end
210,nratv,dloesch,gop,america,protest,fail,reduc,join,solv,prevent,report,protect,buri,especi,busi,jimmyyayo,fair,manpol,everi,dwight,constitu,cond…,mspinkfink,destinythegam,ncompletelife09,america…,normal,death,gangster,crisi,scalis,nra,us,tv,forth,spici,marcorubio,thailand,lost,children,scene,forgot,lack,human,suffer,,fire,gun,enough,realdonaldtrump
211,usa,crazi,stress,satan,nicoxw1,heinou,chicagosmayor,i…,stupidest,kill,protect,act,funni,davidhogg111,marcorubio,news,normal,latest,us,☹️,ap,predictor,shame,"
citynews…","
torontostar","
candicebergen
michellerempel
newtgingrich
kellyannepol","fordnation
andrewsch",holi,nytim,amount,don’t,the…,reduc,crisi,domest,"
here",firearm,way,voteblu,tragic,blame,,read,bakersfield,america,shannonrwatt,chicago,victim,gun,expectu
212,huma,domest,spree,written,mother,fondoffish,nbcnew,pla…,increas,smellychristin,thi…,whomp,sicken,long,firearm,advantag,lokosjo,local,d…,democrat,help,lobbi,nra,harsaran,kanjar,khana,free,she’,everytown,crisi,end,deal,catibbett,reme…,solut,problem,human,volunt,us,🤗🤗🤗😂😂😂😂,gang,victim,you’v,prevent,momsdemand,stop,gun,,cnnbrk,dloesch
213,somebodi,idrk,if…,rate,musgravejeff,homicid,how,guelph,tobemcguir,itsliterallyinthenam,citizen,violenc,left,stevescalis,gunfreesa,major,overwhelm,werent,human,overnight,normal,senseless,g’damnit,😡😡,constant,littleliv,domest,skynew,scream,democrat,peopl,trend,twitterbecaus,davidhogg111,nbcla,murdochjohansen,crisi,hate,nra,anymor,shot,control,pleas,remind,stop,bakersfield,event,cnnbrk,gun,shittt
214,queengishbee69,longe…,wickednerdangel,shop,us,healt…,"shootings
w",issu,stand,stop,ownership,control,countri,rate,death,33000,change…,due,public,illeg,moonlogg,nancygentry1812,fault,zone,cnnbrk,durbin,health,relat,trump,amnesti,rn,trend,bakersfield,happen,american,six,guncontrolnow,anoth,senseless,shannonrwatt,crisi,youbasta,bimbojustfuck,phoebevjudg,case,gun,human,smh,alisonaglitt,
215,involv,shirt,yall,wan…,"

it’",fund,despi…,felt,terror,foreign,abt,split,mind,orleg,oregon,hd37,orpol,endors,entir,democrat,poison,eaglessan,nra,earltsaylor,budgetgunsngear,ellohim,chrizzzzzzz,cruel,"twitchcon

th",shoot,militari,billionair,deregul,us…,realiti,destroy,co…,"usa

1",pass,me…,generos,honesti,violent,crisi,campaign,violenc,gun,didn’t,amnesti,
216,curtisingraham1,hall,show…,maxwelltani,figur,denounc,pleas,maxinewat,base,act,"
good",prevent,itlhel,eng,kant,wena,bua,mass,action,cnnbrk,aint,toy,nigga,out…,safe,caus,sister,chicago,smile,thug,far,compton,stop,mayhem,arriv,africa,south,gun,middl,pictur,politician,tire,shannonrwatt,fight,violenc,viciou,tech,pose,shoot,irony🌚
217,to…,ap,"be

mitch","mcconnell
paul…",list,psyhco,fail,accus,instead,slave2thefav,we’r,🤔🤔🤔🤔,plagu,govern,major,solv,cop,access,unfett,smile,stood,😭😭😭,brooyou,crisi,viciou,fight,tech,south,anti,mmabzi,sens,human,chicago,violenc,africa,guncontrolnow,shit,domest,pic,gun viol,america,death,gotta,,caption,gun,victim,hear,control,💔💔💔💔💔💔💔💔💔💔💔
